UPLINK: CDN - Holder Hall,40.348716,-74.661314,tx,,1620758.658
UPLINK: CDN - Forbes College Addition,40.341665,-74.660702,rx,,9533645.767
UPLINK: CDN - Forbes College Addition,40.341665,-74.660702,tx,,1200361.479
UPLINK: CDN - Friend Center,40.350347,-74.652729,rx,,4418705.808
UPLINK: CDN - Friend Center,40.350347,-74.652729,tx,,2610931.137
UPLINK: CDN - Woolworth Music Center,40.347222,-74.655887,rx,,3399400.11
UPLINK: CDN - Woolworth Music Center,40.347222,-74.655887,tx,,1457798.685
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,rx,,6287619.753
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,tx,,7671454.904
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,rx,,7958372.192
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,tx,,4328084.808
UPLINK: CDN - Whitman College,40.344,-74.657996,rx,,37914708.29
UPLINK: CDN - Whitman College,40.344,-74.657996,tx,,6970159.589
UPLINK: CDN - West College,40.347979,-74.659678,rx,,4408298.466
UPLINK: CDN - West College,40.347979,-74.659678,tx,,9127578.397
UPLINK: CDN - Sherrerd Hall,40.349529,-74.652725,rx,,6520345.26
UPLINK: CDN - Sherrerd Hall,40.349529,-74.652725,tx,,2981239.315
UPLINK: CDN - Butler College,40.344015,-74.656392,rx,,14145073.03
UPLINK: CDN - Butler College,40.344015,-74.656392,tx,,2041892.11
UPLINK: CDN - Lewis Library,40.346253,-74.652731,rx,,31201900
UPLINK: CDN - Lewis Library,40.346253,-74.652731,tx,,43096249.59
UPLINK: CDN - Aaron Burr Hall,40.350198,-74.656595,rx,,937620.1507
UPLINK: CDN - Aaron Burr Hall,40.350198,-74.656595,tx,,449301.9726
UPLINK: CDN - Frick Chemistory Lab,40.344007,-74.650778,tx,,32577633.14
UPLINK: CDN - Frick Chemistory Lab,40.344007,-74.650778,rx,,15954852.19
UPLINK: CDN - PNI/PSH core-87 Chan-29,,,tx,,159508785
UPLINK: CDN - PNI/PSH core-87 Chan-29,,,rx,,234783352.4
UPLINK: CDN - Colonial Club,40.348673,-74.652458,tx,,5886400.274
UPLINK: CDN - Colonial Club,40.348673,-74.652458,rx,,402049.137
UPLINK: CDN - Tiger Inn,40.34884,-74.652207,tx,,2320760.89
UPLINK: CDN - Tiger Inn,40.34884,-74.652207,rx,,164772.9452
UPLINK: CDN - Tower Club,40.347725,-74.654035,tx,,1886306.274
UPLINK: CDN - Tower Club,40.347725,-74.654035,rx,,217931.2055
UPLINK: CDN - Terrace Club,40.347069,-74.65402,tx,,2306612.151
UPLINK: CDN - Terrace Club,40.347069,-74.65402,rx,,886158.6164
UPLINK: CDN - Quadrangle Club,40.348012,-74.652734,tx,,2024610.041
UPLINK: CDN - Quadrangle Club,40.348012,-74.652734,rx,,180521
UPLINK: CDN - Cottage Club,40.348294,-74.651769,tx,,752348.3288
UPLINK: CDN - Cottage Club,40.348294,-74.651769,rx,,69063.36986
UPLINK: CDN - Charter Club,40.348855,-74.650101,tx,,4044630.74
UPLINK: CDN - Charter Club,40.348855,-74.650101,rx,,372031.4658
UPLINK: CDN - Henry House,40.34938,-74.658949,tx,,1912908.671
UPLINK: CDN - Henry House,40.34938,-74.658949,rx,,709184.8219
UPLINK: CDN - Cloister Club,40.348656,-74.65058,tx,,1022672.233
UPLINK: CDN - Cloister Club,40.348656,-74.65058,rx,,69880.56164
UPLINK: CDN - Ivy Club,40.348169,-74.652238,tx,,1329784.904
UPLINK: CDN - Ivy Club,40.348169,-74.652238,rx,,122495.6575
UPLINK: CDN - Cap and Gown Club,40.348326,-74.651047,tx,,1017500.452
UPLINK: CDN - Cap and Gown Club,40.348326,-74.651047,rx,,68735.73973
UPLINK: CDN - Class of 1879 Hall,40.347745,-74.655352,tx,,4232279.014
UPLINK: CDN - Class of 1879 Hall,40.347745,-74.655352,rx,,1866538.301
UPLINK: CDN - Hoyt Laboratory,40.349647,-74.654714,tx,,5468015.63
UPLINK: CDN - Hoyt Laboratory,40.349647,-74.654714,rx,,3546897.247
UPLINK: CDN - Clio Hall,40.347704,-74.659195,tx,,954352.9863
UPLINK: CDN - Clio Hall,40.347704,-74.659195,rx,,4316616.562
UPLINK: CDN - Dodge Hall,40.347978,-74.657977,tx,,879609.0137
UPLINK: CDN - Dodge Hall,40.347978,-74.657977,rx,,292189.2329
UPLINK: CDN - Architectural Labo,40.343597,-74.649973,tx,,460829.0685
UPLINK: CDN - Architectural Labo,40.343597,-74.649973,rx,,2468.575342
UPLINK: CDN - Peyton Hall,40.346549,-74.651659,tx,,24676091.73
UPLINK: CDN - Peyton Hall,40.346549,-74.651659,rx,,33759060.89
UPLINK: CDN - Brown Hall,40.346467,-74.657882,tx,,9165495.822
UPLINK: CDN - Brown Hall,40.346467,-74.657882,rx,,1174436.767
UPLINK: CDN - Walker Hall,40.345549,-74.657072,tx,,4044190.11
UPLINK: CDN - Walker Hall,40.345549,-74.657072,rx,,448071.7671
UPLINK: CDN - Center for Jewish,40.346685,-74.653631,tx,,801714.3014
UPLINK: CDN - Center for Jewish,40.346685,-74.653631,rx,,2520712.808
UPLINK: CDN - Lockhart Hall,40.346718,-74.656582,tx,,5820345.137
UPLINK: CDN - Lockhart Hall,40.346718,-74.656582,rx,,504562.7671
UPLINK: CDN - Feinberg Hall,40.345817,-74.65654,tx,,3511812.658
UPLINK: CDN - Feinberg Hall,40.345817,-74.65654,rx,,205228.863
UPLINK: CDN - 1927/Clapp Hall,40.345208,-74.655773,tx,,4071257.575
UPLINK: CDN - 1927/Clapp Hall,40.345208,-74.655773,rx,,414886.6986
UPLINK: CDN - Class of 1915 Hall,40.344775,-74.656991,tx,,3354690.562
UPLINK: CDN - Class of 1915 Hall,40.344775,-74.656991,rx,,330896.6027
UPLINK: CDN - Wu Hall,40.344702,-74.656545,tx,,738151.9315
UPLINK: CDN - Wu Hall,40.344702,-74.656545,rx,,495860.8356
UPLINK: CDN - Dod Hall,40.346747,-74.658675,tx,,13498651.62
UPLINK: CDN - Dod Hall,40.346747,-74.658675,rx,,1378984.726
UPLINK: CDN - Alexander Hall,40.348355,-74.660629,tx,,1802443.26
UPLINK: CDN - Alexander Hall,40.348355,-74.660629,rx,,527166.6712
UPLINK: CDN - Bendheim Ctr for F,40.348712,-74.653484,tx,,4290532.548
UPLINK: CDN - Bendheim Ctr for F,40.348712,-74.653484,rx,,2847939.288
UPLINK: CDN - Foulke Hall,40.346307,-74.660997,tx,,8629691.712
UPLINK: CDN - Foulke Hall,40.346307,-74.660997,rx,,653331.6027
UPLINK: CDN - Gauss Hall,40.345127,-74.656718,tx,,865847.9315
UPLINK: CDN - Gauss Hall,40.345127,-74.656718,rx,,88334.08219
UPLINK: CDN - Class of 1938 Hall,40.344979,-74.655407,tx,,2360743.274
UPLINK: CDN - Class of 1938 Hall,40.344979,-74.655407,rx,,370566.6849
