UPLINK: CDN - Blair Hall / Buyers Hall,40.347607,-74.6612695,rx,,42748209
UPLINK: CDN - Lawrence Apts High Rise,40.33316,-74.657092,rx,,60508212
UPLINK: CDN - Spelman Hall,40.344822,-74.659381,rx,,46547533
UPLINK: CDN - Campbell Hall / Joline Hall,40.348132,-74.662064,rx,,40606453
UPLINK: CDN - Edwards Hall,40.347374,-74.659319,rx,,15081267
UPLINK: CDN - McCosh Health Center,40.346376,-74.655264,rx,,3351418
UPLINK: CDN - Wallace Hall,40.349499,-74.653675,rx,,11733614
UPLINK: CDN - Scully Hall,40.344554,-74.654467,rx,,53485540
UPLINK: CDN - Patton Hall / Bagley Wright,40.344198,-74.65148,rx,,25780297
UPLINK: CDN - Princeton Stadium,40.346034,-74.650037,rx,,518881
UPLINK: CDN - Cuyler Hall,40.346158,-74.657446,rx,,16561550
UPLINK: CDN - Lewis Thomas Laboratory,40.345234,-74.653857,rx,,14348820
UPLINK: CDN - Bloomberg Hall,40.34349,-74.655985,rx,,46949072
UPLINK: CDN - Bowen Hall,40.349757,-74.650351,rx,,2418593
UPLINK: CDN - Little Hall,40.346817,-74.660251,rx,,39182656
UPLINK: CDN - Fisher Hall,40.344675,-74.65824,rx,,5531484
UPLINK: CDN - McCormick Hall,40.347142,-74.657859,rx,,8873923
UPLINK: CDN - Old Grad College,40.340999,-74.657859,rx,,39969199
UPLINK: CDN - New Grad College,40.340801,-74.665806,rx,,50605984
UPLINK: CDN VOIP - Forbes College,40.34215,-74.660942,rx,,61946115
UPLINK: CDN - von Neumann Hall,40.350481,-74.649161,rx,,16152099
UPLINK: CDN - Witherspoon Hall,40.347482,-74.660188,rx,,31915446
UPLINK: CDN - East Pyne,40.348747,-74.658499,rx,,12902384
UPLINK: CDN - Henry Hall,40.345865,-74.660676,rx,,23180701
UPLINK: CDN - Fine Hall,40.345824,-74.65242,rx,,24069102
UPLINK: CDN VOIP - Lawrence Apts,40.332915,-74.657145,rx,,83105556
UPLINK: CDN - Carl Icahn Lab,40.344453,-74.653287,rx,,39642758
UPLINK: CDN - EQuad B-Wing,40.350719,-74.650544,rx,,75586049
UPLINK: CDN - Jadwin Gym,40.343447,-74.648701,rx,,30089137
UPLINK: CDN - Class of 1901 Hall,40.345872,-74.660142,rx,,31920230
UPLINK: CDN - Class of 1903 Hall,40.34613,-74.656942,rx,,23227191
UPLINK: CDN - Robertson Hall,40.348347,-74.654724,rx,,11919289
UPLINK: CDN - Fisher Hall,40.344716,-74.658261,rx,,10620832
UPLINK: CDN - Wilcox Hall,40.344779,-74.656155,rx,,12619164
UPLINK: CDN - Holder Hall,40.348716,-74.661314,rx,,40523476
UPLINK: CDN - Forbes College Addition,40.341665,-74.660702,rx,,37561243
UPLINK: CDN - Friend Center,40.350347,-74.652729,rx,,11716964
UPLINK: CDN - Woolworth Music Center,40.347222,-74.655887,rx,,2148383
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,rx,,19277895
UPLINK: CDN - Frist Campus Center,40.346814,-74.655308,rx,,30229450
UPLINK: CDN - Whitman College,40.344,-74.657996,rx,,112588009
UPLINK: CDN - West College,40.347979,-74.659678,rx,,6848509
UPLINK: CDN - Sherrerd Hall,40.349529,-74.652725,rx,,10467895
UPLINK: CDN - Butler College,40.344015,-74.656392,rx,,56486625
UPLINK: CDN - Lewis Library,40.346253,-74.652731,rx,,59145486
UPLINK: CDN - Aaron Burr Hall,40.350198,-74.656595,rx,,1409320
UPLINK: CDN - Frick Chemistory Lab,40.344007,-74.650778,rx,,33350538
UPLINK: CDN - PNI/PSH core-87 Chan-29,,,rx,,40727724
UPLINK: CDN - Colonial Club,40.348673,-74.652458,rx,,6246739
