UPLINK: CDN - Blair Hall / Buyers Hall,40.347607,-74.6612695,rx,,25368988
UPLINK: CDN - Lawrence Apts High Rise,40.33316,-74.657092,rx,,53447068
UPLINK: CDN - Spelman Hall,40.344822,-74.659381,rx,,24978985
UPLINK: CDN - Campbell Hall / Joline Hall,40.348132,-74.662064,rx,,22791962
UPLINK: CDN - Edwards Hall,40.347374,-74.659319,rx,,7287388
UPLINK: CDN - McCosh Health Center,40.346376,-74.655264,rx,,4490281
UPLINK: CDN - Wallace Hall,40.349499,-74.653675,rx,,6873969
UPLINK: CDN - Scully Hall,40.344554,-74.654467,rx,,33793300
UPLINK: CDN - Patton Hall / Bagley Wright,40.344198,-74.65148,rx,,12731265
UPLINK: CDN - Princeton Stadium,40.346034,-74.650037,rx,,1764939
UPLINK: CDN - Cuyler Hall,40.346158,-74.657446,rx,,9147606
UPLINK: CDN - Lewis Thomas Laboratory,40.345234,-74.653857,rx,,8679864
UPLINK: CDN - Bloomberg Hall,40.34349,-74.655985,rx,,26842476
UPLINK: CDN - Bowen Hall,40.349757,-74.650351,rx,,1743609
UPLINK: CDN - Little Hall,40.346817,-74.660251,rx,,21903243
UPLINK: CDN - Fisher Hall,40.344675,-74.65824,rx,,2374963
UPLINK: CDN - McCormick Hall,40.347142,-74.657859,rx,,6132302
UPLINK: CDN - Old Grad College,40.340999,-74.657859,rx,,22747534
UPLINK: CDN - New Grad College,40.340801,-74.665806,rx,,36715851
UPLINK: CDN VOIP - Forbes College,40.34215,-74.660942,rx,,24370644
UPLINK: CDN - von Neumann Hall,40.350481,-74.649161,rx,,7850696
UPLINK: CDN - Witherspoon Hall,40.347482,-74.660188,rx,,13938127
UPLINK: CDN - East Pyne,40.348747,-74.658499,rx,,4927067
UPLINK: CDN - Henry Hall,40.345865,-74.660676,rx,,16082035
UPLINK: CDN - Fine Hall,40.345824,-74.65242,rx,,27971950
UPLINK: CDN VOIP - Lawrence Apts,40.332915,-74.657145,rx,,56193028
UPLINK: CDN - Carl Icahn Lab,40.344453,-74.653287,rx,,33331270
UPLINK: CDN - EQuad B-Wing,40.350719,-74.650544,rx,,103651874
UPLINK: CDN - Jadwin Gym,40.343447,-74.648701,rx,,19028549
UPLINK: CDN - Class of 1901 Hall,40.345872,-74.660142,rx,,13788162
UPLINK: CDN - Class of 1903 Hall,40.34613,-74.656942,rx,,11320160
UPLINK: CDN - Robertson Hall,40.348347,-74.654724,rx,,5767930
UPLINK: CDN - Fisher Hall,40.344716,-74.658261,rx,,8636173
